Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,16:03:52:814,38.903409,-77.005299,9,10,434910,1,0,0,0,0,0,-89,-89,,,397,2174.550000,20,15,A,2,2,1,1,0,875412,7.12,-110.16,-110.16,-11.06,14.53,-114.08,-114.08,-11.84,6.78,96,11.67,-116.28,-116.28,-11.87,6.81,-112.71,-112.71,-10.14,10.56,5E6414,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:03:52:814,38.903409,-77.005299,9,10,434910,1,0,0,0,0,0,-89,-89,,,398,2174.550000,20,15,A,2,2,1,2,0,945680,7.69,-113.85,-113.85,-11.21,11.89,-117.12,-117.12,-11.79,7.06,0,10.71,-116.21,-116.21,-11.79,8.65,-115.49,-115.49,-11.3,10.05,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:03:52:814,38.903409,-77.005299,9,10,423150,1,0,0,0,0,0,-61.3,-61.3,,,594,2115.750000,20,15,A,2,1,1,0,0,822760,6.69,-86.21,-86.21,-10.8,29.78,-85.74,-85.74,-10.81,24.06,0,25.57,-85.74,-85.74,-10.87,23.99,-85.89,-85.89,-10.92,24.98,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:05:40:862,38.903508,-77.005975,10,11,423150,1,0,0,0,0,0,-69.6,-69.6,,,594,2115.750000,20,15,A,1,1,1,0,0,822664,6.69,-94.75,-94.75,-10.8,29.51,-93.93,-93.93,-10.95,17.64,0,20.46,-94.18,-94.18,-11.12,16.91,-94.29,-94.29,-11.1,18.95,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:05:40:862,38.903505,-77.005986,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:05:40:862,38.903502,-77.005997,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:05:40:862,38.903499,-77.006008,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:06:48:280,38.903496,-77.006019,14,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:06:48:280,38.903494,-77.006031,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:06:48:280,38.903491,-77.006042,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:06:48:280,38.903488,-77.006053,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:08:30:992,38.903485,-77.006064,18,19,423150,1,0,0,0,0,0,-67.3,-67.3,,,594,2115.750000,20,15,A,1,1,1,0,0,822552,6.69,-92.2,-92.2,-10.79,30.83,-92,-92,-10.79,32.55,0,29.08,-91.53,-91.53,-10.78,27.78,-91.91,-91.91,-10.98,28.58,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:09:40:266,38.903482,-77.006075,19,20,423150,1,0,0,0,0,0,-59.2,-59.2,,,594,2115.750000,20,15,A,1,1,1,0,0,822568,6.69,-84.67,-84.67,-10.79,34,-84.51,-84.51,-10.8,29.58,0,28.9,-83.21,-83.21,-10.83,27.5,-84.1,-84.1,-11.27,28.3,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:11:20:969,38.903450,-77.006161,20,21,423150,1,0,0,0,0,0,-41.9,-41.9,,,594,2115.750000,20,15,A,1,1,1,0,0,822480,6.69,-65.16,-65.16,-10.8,29.67,-66.32,-66.32,-10.91,19.52,0,22.37,-67.03,-67.03,-11.11,16.87,-66.01,-66.01,-10.49,20.26,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:12:51:848,38.903331,-77.005597,21,22,434910,1,0,0,0,0,0,-87.7,-87.7,,,398,2174.550000,20,15,A,2,2,1,2,0,945400,7.69,-113.52,-113.52,-11.47,9.89,-117.02,-117.02,-13.88,0.68,192,5.03,-113.03,-113.03,-11.36,10.59,-114.22,-114.22,-12.26,6.61,306404,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:12:51:848,38.903331,-77.005597,21,22,434910,1,0,0,0,0,0,-87.7,-87.7,,,397,2174.550000,20,15,A,2,2,1,1,0,875216,7.12,-113.55,-113.55,-13.17,1.5,-116.15,-116.15,-13.1,2.77,352,2.71,-116.21,-116.21,-14.99,-5.21,-116.34,-116.34,-15.02,2.71,306414,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:12:51:848,38.903331,-77.005597,21,22,423150,1,0,0,0,0,0,-52.3,-52.3,,,594,2115.750000,20,15,A,2,1,1,0,0,822416,6.69,-77.03,-77.03,-10.8,33.45,-76.56,-76.56,-10.79,29.75,0,29.75,-76.74,-76.74,-10.79,27.31,-76.77,-76.77,-10.81,28.8,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:14:33:885,38.903436,-77.006189,22,23,423150,1,0,0,0,0,0,-58.1,-58.1,,,594,2115.750000,20,15,A,1,1,1,0,0,822392,6.69,-83.06,-83.06,-10.79,32.23,-82.76,-82.76,-10.79,32.2,32,30.4,-82.39,-82.39,-10.8,29.11,-82.73,-82.73,-10.96,29.91,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:14:33:885,38.903430,-77.006212,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:14:33:885,38.903424,-77.006236,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:14:33:886,38.903418,-77.006260,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:16:02:982,38.903335,-77.005914,26,27,434910,1,0,0,0,0,0,-87,-87,,,398,2174.550000,20,15,A,2,1,1,2,0,945352,7.69,-109.94,-109.94,-11.08,14.89,-113.12,-113.12,-11.39,10.1,96,13.71,-112.44,-112.44,-11.48,12.22,-111.59,-111.59,-10.97,13.26,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
06/29/2026,16:16:02:982,38.903335,-77.005914,26,27,423150,1,0,0,0,0,0,-60.9,-60.9,,,594,2115.750000,20,15,A,2,1,1,0,0,822420,6.69,-85.75,-85.75,-10.82,22.1,-85.53,-85.53,-10.91,19.87,0,21.04,-85.29,-85.29,-10.91,19.94,-85.45,-85.45,-10.94,20.54,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:16:02:982,38.903325,-77.005858,27,28,434910,1,0,0,0,0,0,-87,-87,,,398,2174.550000,20,15,A,1,1,1,2,0,945352,7.69,-109.87,-109.87,-11.07,14.99,-113.37,-113.37,-11.33,11.3,96,14.49,-112.04,-112.04,-11.14,13.47,-111.51,-111.51,-10.89,14.17,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
06/29/2026,16:16:02:982,38.903315,-77.005803,28,29,434910,1,0,0,0,0,0,-86.9,-86.9,,,398,2174.550000,20,15,A,1,1,1,2,0,945352,7.69,-109.64,-109.64,-11.01,16.37,-113.06,-113.06,-11.27,11.79,96,15.33,-112.27,-112.27,-11.4,13.06,-111.38,-111.38,-10.87,14.61,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
06/29/2026,16:16:02:982,38.903304,-77.005747,29,30,434910,1,0,0,0,0,0,-87,-87,,,398,2174.550000,20,15,A,1,1,1,2,0,945352,7.69,-109.84,-109.84,-11.05,15.35,-113.3,-113.3,-11.34,10.9,96,14.43,-112.19,-112.19,-11.19,12.67,-111.52,-111.52,-10.85,13.87,,,,,Non Stand Alone,,,,,,,,,,,,,,,,,
06/29/2026,16:17:52:477,38.903294,-77.005691,30,31,434910,1,0,0,0,0,0,-82.8,-82.8,,,398,2174.550000,20,15,A,1,2,1,2,0,945272,7.69,-106.06,-106.06,-10.99,17.95,-109.53,-109.53,-11.08,15.39,96,17.92,-107.43,-107.43,-11.08,16.13,-107.45,-107.45,-11.07,17.26,5C6404,6CA915A0104C46900D6020883BB9921101902020C10466084A304339A8210403400000CD8DB2457F006E080400022010000820D5806B010E028C06480AD0120B08004C10822B3880000019B8DB244A02401317198E7AE5284E50C6E194C337B017D18E58E081524B72105030E640000000000000,311,480,Stand Alone,10,2175.000000,7012612,17680877832,No,,,0C060400102753E000000000,12,06,04,00,10,39,53E000000000,,
06/29/2026,16:17:52:477,38.903294,-77.005691,30,31,434910,1,0,0,0,0,0,-82.8,-82.8,,,397,2174.550000,20,15,A,1,2,1,1,0,875080,7.11,-106.62,-106.62,-11.07,16.66,-111.51,-111.51,-12.09,6.59,256,12.52,-108.65,-108.65,-11.47,9.95,-108.49,-108.49,-11.35,11.55,5C6414,,,,Stand Alone,10,2175.000000,,,,,,0C060400102753E000000000,12,06,04,00,10,39,53E000000000,,
06/29/2026,16:17:52:485,38.903297,-77.005674,31,32,434910,1,0,0,0,0,0,-82.2,-82.2,,,398,2174.550000,20,15,A,1,2,1,2,0,945272,7.69,-105.79,-105.79,-11.01,17.48,-109.23,-109.23,-11.15,13.86,96,16.95,-106.71,-106.71,-10.99,16.91,-107.02,-107.02,-11.16,16.94,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:17:52:485,38.903297,-77.005674,31,32,434910,1,0,0,0,0,0,-82.2,-82.2,,,397,2174.550000,20,15,A,1,2,1,1,0,875080,7.11,-107.15,-107.15,-11.04,17.74,-112.3,-112.3,-12.3,5.5,256,11.93,-108.96,-108.96,-11.47,10.9,-108.99,-108.99,-11.45,11.57,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:17:52:485,38.903301,-77.005657,32,33,434910,1,0,0,0,0,0,-81.2,-81.2,,,398,2174.550000,20,15,A,1,2,1,2,0,945272,7.69,-104.59,-104.59,-10.98,18.8,-108.17,-108.17,-11.12,14.29,96,17.75,-105.8,-105.8,-11.01,16.47,-105.95,-105.95,-11.09,17.28,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:17:52:485,38.903301,-77.005657,32,33,434910,1,0,0,0,0,0,-81.2,-81.2,,,397,2174.550000,20,15,A,1,2,1,1,0,875080,7.11,-107.68,-107.68,-11.12,15.25,-112.76,-112.76,-12.24,5.45,384,11.37,-109.36,-109.36,-11.69,9.22,-109.47,-109.47,-11.66,10.54,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:17:52:485,38.903304,-77.005640,33,34,434910,1,0,0,0,0,0,-80.3,-80.3,,,398,2174.550000,20,15,A,1,2,1,2,0,945272,7.69,-103.2,-103.2,-10.82,20.7,-106.82,-106.82,-11.01,17.02,0,20,-105.01,-105.01,-11.01,18.01,-104.81,-104.81,-10.89,19.31,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:17:52:485,38.903304,-77.005640,33,34,434910,1,0,0,0,0,0,-80.3,-80.3,,,397,2174.550000,20,15,A,1,2,1,1,0,875080,7.11,-107.8,-107.8,-11.08,16.37,-112.15,-112.15,-12.05,6.1,384,11.8,-109.79,-109.79,-11.87,8.64,-109.56,-109.56,-11.59,10.58,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903454,-77.006452,34,35,434910,1,0,0,0,0,0,-91.5,-91.5,,,397,2174.550000,20,15,A,2,2,1,1,0,874992,7.11,-113.98,-113.98,-11.2,12.61,-118.2,-118.2,-12.03,6.11,192,10.71,-119.19,-119.19,-13.45,3.67,-116.46,-116.46,-11.34,8.41,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903454,-77.006452,34,35,434910,1,0,0,0,0,0,-91.5,-91.5,,,398,2174.550000,20,15,A,2,2,1,2,0,945256,7.68,-116.53,-116.53,-11.91,7.21,-120.35,-120.35,-12.33,5.56,96,7.62,-118.38,-118.38,-12.6,5,-118.14,-118.14,-12.28,6.64,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903454,-77.006452,34,35,423150,1,0,0,0,0,0,-69.8,-69.8,,,594,2115.750000,20,15,A,2,1,1,0,0,822252,6.68,-94.57,-94.57,-10.94,17.86,-94.86,-94.86,-11.03,15.51,0,17.53,-94.39,-94.39,-11.12,16.43,-94.6,-94.6,-11.19,17.13,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903427,-77.006301,35,36,434910,1,0,0,0,0,0,-91.6,-91.6,,,397,2174.550000,20,15,A,1,2,1,1,0,874992,7.11,-114.22,-114.22,-11.34,10.88,-117.51,-117.51,-11.91,6.88,192,10.17,-119.28,-119.28,-13.21,4.96,-116.45,-116.45,-11.2,8.75,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903427,-77.006301,35,36,434910,1,0,0,0,0,0,-91.6,-91.6,,,398,2174.550000,20,15,A,1,2,1,2,0,945256,7.68,-116.62,-116.62,-11.64,9.17,-121.42,-121.42,-12.88,3.58,224,7.93,-117.42,-117.42,-11.73,7.94,-118.05,-118.05,-12.13,7.93,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903401,-77.006150,36,37,434910,1,0,0,0,0,0,-91.7,-91.7,,,397,2174.550000,20,15,A,1,2,1,1,0,874992,7.11,-114.7,-114.7,-11.52,8.9,-117.94,-117.94,-12.25,4.82,192,8.08,-118.56,-118.56,-12.59,5.79,-116.69,-116.69,-11.39,7.49,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903401,-77.006150,36,37,434910,1,0,0,0,0,0,-91.7,-91.7,,,398,2174.550000,20,15,A,1,2,1,2,0,945256,7.68,-116.77,-116.77,-11.72,8.64,-120.42,-120.42,-12.51,4.93,96,8.11,-117.54,-117.54,-11.93,8.28,-117.99,-117.99,-12.17,8.17,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903375,-77.005999,37,38,434910,1,0,0,0,0,0,-91.2,-91.2,,,397,2174.550000,20,15,A,1,2,1,1,0,874992,7.11,-114.2,-114.2,-11.5,9.22,-117.85,-117.85,-12.33,4.85,0,8.34,-119.29,-119.29,-13.8,2.57,-116.52,-116.52,-11.66,6.66,,,,,Stand Alone,10,2175.000000,,,,,,,,,,,,,,,
06/29/2026,16:19:20:883,38.903375,-77.005999,37,38,434910,1,0,0,0,0,0,-91.2,-91.2,,,398,2174.550000,20,15,A,1,2,1,2,0,945256,7.68,-117.02,-117.02,-11.84,7.71,-120.34,-120.34,-12.14,6.32,96,8.22,-118.35,-118.35,-12.36,6.04,-118.37,-118.37,-12.23,7.39,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:21:09:880,38.903341,-77.005931,38,39,423150,1,0,0,0,0,0,-52.4,-52.4,,,594,2115.750000,20,15,A,1,1,1,0,0,822248,6.68,-77.52,-77.52,-10.79,32.33,-77.22,-77.22,-10.8,29.32,0,28.3,-76.49,-76.49,-10.79,26.37,-77.07,-77.07,-11.08,27.49,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:21:09:880,38.903356,-77.006019,39,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:21:09:880,38.903372,-77.006108,40,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:21:09:880,38.903387,-77.006196,41,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:22:27:950,38.903376,-77.006353,42,43,423150,1,0,0,0,0,0,-49.1,-49.1,,,594,2115.750000,20,15,A,1,1,1,0,0,822168,6.68,-73.53,-73.53,-10.81,24.6,-73.39,-73.39,-10.8,25.79,0,25.22,-73.51,-73.51,-10.78,23.57,-73.48,-73.48,-10.77,24.63,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:22:27:950,38.903349,-77.006202,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:22:27:951,38.903322,-77.006051,44,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:22:27:951,38.903295,-77.005900,45,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:24:16:229,38.903268,-77.005749,46,47,434910,1,0,0,0,0,0,-83.4,-83.4,,,397,2174.550000,20,15,A,2,2,1,1,0,874828,7.11,-105.79,-105.79,-11.37,10.41,-109.2,-109.2,-12.12,5.47,0,9.14,-111.11,-111.11,-13.12,3.01,-108.09,-108.09,-11.1,7.39,1A6414,6CA915A0104C46900D6020883BB991F101902034C104C6084F304369A8210403400000CD8DB2457F046E080400022010000820D5806B010E028C06480AD0120B08004C10822B3880000019B8DB244A02201317198E7AE5144E50C6E194C337B017D18D58E101524B72105030EFC0000000000000,311,480,Stand Alone,10,2175.000000,7012612,17680877816,No,,,0C060400102753E000000000,12,06,04,00,10,39,53E000000000,,
06/29/2026,16:24:16:229,38.903268,-77.005749,46,47,434910,1,0,0,0,0,0,-83.4,-83.4,,,398,2174.550000,20,15,A,2,2,1,2,0,945172,7.68,-115.06,-115.06,-11.65,8.63,-118.14,-118.14,-13.43,1.76,256,5.92,-117.95,-117.95,-12.57,5.47,-116.79,-116.79,-11.93,5.8,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:24:16:229,38.903268,-77.005749,46,47,423150,1,0,0,0,0,0,-55.7,-55.7,,,594,2115.750000,20,15,A,2,1,1,0,0,822132,6.68,-80.45,-80.45,-10.8,28.99,-79.93,-79.93,-10.81,21.07,0,23.46,-80.11,-80.11,-10.86,20.02,-80.16,-80.16,-10.86,22.03,,,,,Non Stand Alone,,,,25905310730,No,,,,,,,,,,,,
06/29/2026,16:24:16:237,38.903267,-77.005770,47,48,434910,1,0,0,0,0,0,-84,-84,,,397,2174.550000,20,15,A,1,2,1,1,0,874828,7.11,-105.64,-105.64,-11.06,14.62,-108.62,-108.62,-11.34,10.36,0,13.7,-110.68,-110.68,-11.51,8.16,-107.78,-107.78,-10.13,12.16,,,,,Stand Alone,10,2175.000000,7012612,17680877816,No,,,,,,,,,,,,
06/29/2026,16:24:16:237,38.903267,-77.005770,47,48,434910,1,0,0,0,0,0,-84,-84,,,398,2174.550000,20,15,A,1,2,1,2,0,945172,7.68,-114.71,-114.71,-11.26,11.94,-119.48,-119.48,-14.31,-0.22,256,5.28,-118.39,-118.39,-12.54,5.2,-117,-117,-11.79,5.26,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
06/29/2026,16:24:16:237,38.903265,-77.005791,48,49,434910,1,0,0,0,0,0,-83.8,-83.8,,,397,2174.550000,20,15,A,1,2,1,1,0,874828,7.11,-105.58,-105.58,-11.17,12.45,-108.9,-108.9,-11.55,8.35,0,11.69,-110.67,-110.67,-11.81,6.92,-107.82,-107.82,-10.36,10.45,,,,,Stand Alone,10,2175.000000,7012612,17680877816,No,,,,,,,,,,,,
06/29/2026,16:24:16:237,38.903265,-77.005791,48,49,434910,1,0,0,0,0,0,-83.8,-83.8,,,398,2174.550000,20,15,A,1,2,1,2,0,945172,7.68,-114.83,-114.83,-11.61,8.68,-118.97,-118.97,-15.17,-1.28,128,3.11,-118.82,-118.82,-13.71,2.3,-117.06,-117.06,-12.58,2.92,,,,,Stand Alone,10,2175.000000,7012612,17680877832,No,,,,,,,,,,,,
