Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,15:56:00:300,38.903706,-77.007056,1,2,123870,1,0,0,0,0,0,-72.5,-72.5,,,216,619.350000,20,15,A,2,1,1,0,0,823404,6.69,-100.71,-100.71,-14.52,-0.75,-101.77,-101.77,-15.26,-1.41,256,-1.2,-99.65,-99.65,-13.66,0.61,-100.64,-100.64,-14.54,-0.55,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:00:300,38.903706,-77.007056,1,2,125530,1,0,0,0,0,0,-50.5,-50.5,,,64,627.650000,20,15,A,2,1,1,1,0,875672,7.12,-75.99,-75.99,-12.34,4.39,-76.21,-76.21,-12.15,5.4,0,5.75,-76.72,-76.72,-12.4,5.05,-76.29,-76.29,-12.14,5.54,4AABC4,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:00:300,38.903701,-77.007017,2,3,123870,1,0,0,0,0,0,-72.5,-72.5,,,216,619.350000,20,15,A,1,1,1,0,0,823404,6.69,-100.73,-100.73,-14.69,-0.6,-101.43,-101.43,-14.71,-0.91,256,-0.91,-99.1,-99.1,-13.04,3.38,-100.33,-100.33,-14.17,0.43,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:00:300,38.903696,-77.006977,3,4,123870,1,0,0,0,0,0,-72.3,-72.3,,,216,619.350000,20,15,A,1,1,1,0,0,823404,6.69,-100.35,-100.35,-14.39,-0.54,-101.23,-101.23,-14.73,-0.94,256,-0.63,-99.86,-99.86,-14.02,1.92,-100.46,-100.46,-14.48,0.14,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:56:00:300,38.903691,-77.006938,4,5,123870,1,0,0,0,0,0,-72.5,-72.5,,,216,619.350000,20,15,A,1,1,1,0,0,823404,6.69,-100.12,-100.12,-14.28,-0.31,-101.2,-101.2,-14.51,-0.57,256,-0.33,-100.23,-100.23,-14.21,1.07,-100.5,-100.5,-14.39,0.09,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:57:37:303,38.903686,-77.006898,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:57:37:304,38.903680,-77.006859,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:57:37:304,38.903675,-77.006820,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:57:37:304,38.903670,-77.006780,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:59:26:324,38.903665,-77.006741,9,10,125530,1,0,0,0,0,0,-61.2,-61.2,,,64,627.650000,20,15,A,1,1,1,1,0,875544,7.12,-86.79,-86.79,-11.66,7.8,-86.59,-86.59,-11.58,9.09,64,9.41,-87,-87,-12.24,6.07,-86.78,-86.78,-11.92,8.1,58ABC4,6E88140A098849813FB800508D20006826234904FEE00142348001000C50010810C04A08460120000069670CB10F9B82010000008400020834A01440358084144006708460828F000001A79738658B484401D30351066402802F38237086E18DC41BED97C44058F1015157B90C51043800000000,310;311,260;490,Stand Alone,20,632.000000,5238272,5405704193,Yes,,,0C0A080010273B2000000000,12,0A,08,00,10,39,3B2000000000,,
