Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Bandwidth,Block Status,Antenna Gain,Cable Loss,Channel RSSI,Adjusted Channel RSSI,Cell Id,DSS,Ref Signal - Timeoffset,Ref Signal - Timeoffset (msec),Ref Signal - Delay Spread,Ref Signal - Received Power,Adjusted Ref Signal - Received Power,Ref Signal - Received Quality,Ref Signal - CINR,Sync Signal - Timeoffset,Sync Signal - Timeoffset (msec),Primary Sync Channel Received Power,Adjusted Primary Sync Channel Received Power,Primary Sync Channel Received Quality,Secondary Sync Channel Received Power,Secondary Sync Channel Received Quality,Sync Channel - CINR,MIB Decoded Number Of Antenna Ports,dl-Bandwidth,phich-Duration,phich-Resource,systemFrameNumber,schedulingInfo,LTE-M,cellIdentity,mnc,mcc,cellReservedForOperatorUse,trackingAreaCode,cellBarred,intraFreqReselection,csg-Indication,csg-Identity,q-RxLevMinOffset,freqBandIndicator,specialSubframePatterns,MIB,SIB1,SI,Frequency Offset
06/29/2026,15:57:01:343,38.903706,-77.007056,2,1,67466,4,10 MHz,0,0,0,-57.54,-57.54,88,1,218905,7.13,26,-88.56,-88.56,-15.66,-3.42,218971,7.13,-86.3,-86.3,-4.37,-88.67,-6.56,-3.79,4,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:57:01:343,38.903706,-77.007056,2,1,67466,4,10 MHz,0,0,0,-57.54,-57.54,396,1,218913,7.13,13,-90.84,-90.84,-17.95,-5.09,219013,7.13,-88.44,-88.44,-6.53,-91.3,-9.19,-6.81,4,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:58:45:169,38.903686,-77.006898,3,2,67466,4,10 MHz,0,0,0,-65.74,-65.74,396,1,218905,7.13,8,-97.35,-97.35,-15.9,-2.55,219003,7.13,-102.83,-102.83,-8.85,-105.35,-11.02,-9.28,4,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:58:45:169,38.903686,-77.006898,3,2,67466,4,10 MHz,0,0,0,-65.74,-65.74,88,1,218893,7.12,18,-102.34,-102.34,-20.88,-9.47,218905,7.13,-95.77,-95.77,-1.79,-96.99,-2.67,1.8,4,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,15:58:45:169,38.903686,-77.006898,3,2,67466,4,10 MHz,0,0,0,-65.74,-65.74,488,1,224621,7.31,5,-109.8,-109.8,-28.27,-17.51,224623,7.31,-99.92,-99.92,-10.18,-98.27,-7.49,-8.17,2,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:00:15:578,38.903665,-77.006741,4,3,67466,4,10 MHz,0,0,0,-69.03,-69.03,396,1,218889,7.12,24,-101.47,-101.47,-15.76,-2.07,218895,7.13,-99.37,-99.37,-4.25,-99.78,-3.92,-1.96,4,3,0,2,213,7,Yes,27458049,480,311,1,27396,1,0,False,,1,13,,6B54E000,484C469016B041A2FA019181852020410308584502C65C1524A818030292C612,,
06/29/2026,16:00:15:578,38.903665,-77.006741,4,3,67466,4,10 MHz,0,0,0,-69.03,-69.03,488,1,224609,7.31,5,-104.57,-104.57,-19.29,-8.34,224609,7.31,-95.73,-95.73,-3.19,-95.73,-3.34,-0.51,2,3,0,0,181,0,No,266556618,480,311,1,27646,1,0,False,,1,13,,62D40000,684C469016BFEFE354CA9286A60881080181120300000000,,
06/29/2026,16:00:15:578,38.903665,-77.006741,4,3,67466,4,10 MHz,0,0,0,-69.03,-69.03,88,1,218893,7.12,5,-111.72,-111.72,-25.99,-14.72,218939,7.13,-100.56,-100.56,-5.4,-106.18,-10.32,-6.06,4,3,0,2,213,7,Yes,27478020,480,311,1,27392,1,0,False,,1,13,,6B54E000,484C469016B001A348049181852020410308584502C75C1524A818030292C612,,
06/29/2026,16:01:43:827,38.903517,-77.005910,5,4,67466,4,10 MHz,0,0,0,-66.92,-66.92,396,1,218879,7.12,29,-100.78,-100.78,-16.98,-4.5,218863,7.12,-108.26,-108.26,-11.33,-104.96,-8.03,-8.85,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:01:43:827,38.903517,-77.005910,5,4,67466,4,10 MHz,0,0,0,-66.92,-66.92,397,1,218881,7.12,2,-108.13,-108.13,-24.33,-11.94,218885,7.12,-100.31,-100.31,-3.39,-104.15,-7.22,-3.19,4,,,,,,,,,,,,,,,,,,,,,,
06/29/2026,16:01:43:827,38.903517,-77.005910,5,4,67466,4,10 MHz,0,0,0,-66.92,-66.92,88,1,218877,7.12,2,-108.28,-108.28,-24.48,-12.1,218885,7.12,-100.3,-100.3,-3.38,-105.43,-8.5,-3.67,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:01:43:827,38.903517,-77.005910,5,4,67466,4,10 MHz,0,0,0,-66.92,-66.92,488,1,224599,7.31,0,-114.46,-114.46,-30.99,-20.35,224607,7.31,-105.15,-105.15,-10.84,-106.48,-11.19,-10.63,2,3,0,0,181,0,No,,,,,,,,,,,,,,,,
06/29/2026,16:03:21:643,38.903409,-77.005299,6,5,67466,4,10 MHz,0,0,0,-56.52,-56.52,396,1,218859,7.12,37,-93.86,-93.86,-19.23,-6.69,218855,7.12,-88.78,-88.78,-4.3,-89.74,-4.56,-2.47,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:03:21:643,38.903409,-77.005299,6,5,67466,4,10 MHz,0,0,0,-56.52,-56.52,397,1,218859,7.12,26,-96.87,-96.87,-22.24,-9.65,218859,7.12,-89.51,-89.51,-5.03,-91.71,-6.54,-4.28,4,3,0,2,102,7,Yes,27458050,480,311,1,27396,1,0,False,,1,13,,6998E000,484C469016B041A2FA029181852020410308584502C68C1524A818030292C686,,
06/29/2026,16:05:02:627,38.903453,-77.005670,7,6,67466,4,10 MHz,0,0,0,-72.13,-72.13,396,1,218845,7.12,16,-108.55,-108.55,-19.08,-7.82,218889,7.12,-109.33,-109.33,-8.04,-109.06,-8.01,-7.28,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:05:02:627,38.903453,-77.005670,7,6,67466,4,10 MHz,0,0,0,-72.13,-72.13,397,1,218849,7.12,24,-112.96,-112.96,-23.48,-9.89,218849,7.12,-108.11,-108.11,-6.82,-106.45,-5.39,-4.78,4,3,0,2,102,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:05:02:627,38.903453,-77.005670,7,6,67466,4,10 MHz,0,0,0,-72.13,-72.13,88,1,218845,7.12,0,-124.55,-124.55,-34.9,-21.92,218851,7.12,-108.11,-108.11,-6.8,-111.04,-9.99,-7.43,4,3,0,2,213,7,Yes,27478020,480,311,1,27392,1,0,False,,1,13,,6B54E000,484C469016B001A348049181852020410308584502C75C1524A818030292C612,,
06/29/2026,16:06:27:792,38.903508,-77.005975,8,7,67466,4,10 MHz,0,0,0,-79.82,-79.82,396,1,218837,7.12,18,-111.31,-111.31,-16.35,-3.87,218839,7.12,-110.97,-110.97,-6.27,-106.72,-2.95,-2.02,4,3,0,2,213,7,Yes,27458049,480,311,1,27396,1,0,False,,1,13,,6B54E000,484C469016B041A2FA019181852020410308584502C65C1524A818030292C612,,
06/29/2026,16:06:27:792,38.903508,-77.005975,8,7,67466,4,10 MHz,0,0,0,-79.82,-79.82,488,1,224563,7.31,0,-114.55,-114.55,-19.55,-8.49,224565,7.31,-108.69,-108.69,-5.04,-108.64,-4.75,-3.2,2,3,0,0,181,0,No,266556618,480,311,1,27646,1,0,False,,1,13,,62D40000,684C469016BFEFE354CA9286A60881080181120300000000,,
06/29/2026,16:06:27:792,38.903508,-77.005975,8,7,67466,4,10 MHz,0,0,0,-79.82,-79.82,397,1,218839,7.12,32,-117.35,-117.35,-22.38,-10.15,218869,7.12,-110.97,-110.97,-6.22,-110.66,-6.85,-5.48,4,3,0,2,102,7,Yes,27458050,480,311,1,27396,1,0,False,,1,13,,6998E000,484C469016B041A2FA029181852020410308584502C68C1524A818030292C686,,
06/29/2026,16:06:27:792,38.903508,-77.005975,8,7,67466,4,10 MHz,0,0,0,-79.82,-79.82,88,1,218851,7.12,8,-120.3,-120.3,-25.32,-13.45,218867,7.12,-110.86,-110.86,-6.16,-114.87,-11.11,-7.5,4,3,0,2,213,7,Yes,27478020,480,311,1,27392,1,0,False,,1,13,,6B54E000,484C469016B001A348049181852020410308584502C75C1524A818030292C612,,
06/29/2026,16:07:52:006,38.903495,-77.006025,9,8,67466,4,10 MHz,0,0,0,-76.81,-76.81,396,1,218827,7.12,24,-110.31,-110.31,-16.82,-3.98,218827,7.12,-110.36,-110.36,-7.2,-114.17,-10.23,-7.64,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:07:52:006,38.903495,-77.006025,9,8,67466,4,10 MHz,0,0,0,-76.81,-76.81,397,1,218825,7.12,34,-115,-115,-21.5,-9.81,218853,7.12,-106.05,-106.05,-2.87,-113.13,-9.16,-2.95,4,3,0,2,102,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:07:52:006,38.903495,-77.006025,9,8,67466,4,10 MHz,0,0,0,-76.81,-76.81,88,1,218827,7.12,18,-118.26,-118.26,-24.77,-13.34,218853,7.12,-106.04,-106.04,-2.87,-108.26,-4.28,-0.85,4,3,0,2,213,7,Yes,,,,,,,,,,,,,,,,
06/29/2026,16:07:52:006,38.903495,-77.006025,9,8,67466,4,10 MHz,0,0,0,-76.81,-76.81,488,1,224557,7.31,8,-121.04,-121.04,-26.87,-16.01,224553,7.31,-111.58,-111.58,-9.08,-110.47,-8.33,-8.04,2,3,0,0,181,0,No,,,,,,,,,,,,,,,,
