Date,Time,Latitude,Longitude,Loop Count,Sweep Number,Channel Number,Channel Style,Block Status,Antenna Gain,Cable Loss,Antenna Gain RF2,Cable Loss RF2,SSB RSSI,Adjusted SSB RSSI,SSB RSSI2,Adjusted SSB RSSI2,Cell ID,Channel Frequency,Repetition Period,Subcarrier Spacing,Repetition Pattern,Channels,PCIs,Beams,Beam Index,Half Frame Number,Time Offset,Time Offset (msec),Primary Sync Signal - Received Power,Adjusted Primary Sync Signal - Received Power,Primary Sync Signal - Received Quality,Primary Sync Signal - CINR,Secondary Sync Signal - Received Power,Adjusted Secondary Sync Signal - Received Power,Secondary Sync Signal - Received Quality,Secondary Sync Signal - CINR,Secondary Sync Signal - Delay Spread,Sync Signal - CINR,DMRS-PBCH - Received Power,Adjusted DMRS-PBCH - Received Power,DMRS-PBCH - Received Quality,DMRS-PBCH - CINR,SSB - Received Power,Adjusted SSB - Received Power,SSB - Received Quality,SSB - CINR,BCCH-BCH-Master Information Block,BCCH-DL-SCH-System Information Block 1,MCC,MNC,Operation Mode,Bandwidth,fCarrier,TAC,Cell Identity,RedCap,TD Pattern,TD Pattern(Full),SIB1 Decode,Block Length,k_SSB,AL,Candidate,DCI type,DCI length,DCI Contents,Reserved1a, Reserved1b,Reserved2a, Reserved2b,Reserved3a, Reserved3b,Reserved4a, Reserved4b,Reserved5a, Reserved5b,Reserved6a, Reserved6b,Reserved7a, Reserved7b,Reserved8a, Reserved8b
06/29/2026,15:56:08:628,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.7,-80.7,,,396,3709.920000,20,30,C,2,4,1,1,0,849316,6.9,-104.39,-104.39,-10.9,19.48,-106.86,-106.86,-13.12,2.61,16,7.66,-108.99,-108.99,-14.76,-0.93,-106.31,-106.31,-12.31,4.48,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:628,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.7,-80.7,,,987,3709.920000,20,30,C,2,4,1,1,0,849316,6.9,-104.39,-104.39,-10.9,19.48,-107.77,-107.77,-14.04,1,0,6.19,-109.03,-109.03,-14.8,0.03,-106.57,-106.57,-12.57,4.23,3165B4,6CA121A0104C46900D6020083BB98C1501A020390104E808504043712C21300700000C418112CD7F6C6E080400001210000820D6805100DA022406080C7015601C961101200000310702259948240862E335CF5CB909CA08DC51B8437602F87B6B1D2024F00D80480203008040000534B7210000,311,480,Stand Alone,100,3750.090000,7012608,17680877066,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C16080010273BE610000000,12,16,08,00,10,39,3BE610000000,,
06/29/2026,15:56:08:628,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.7,-80.7,,,908,3709.920000,20,30,C,2,4,1,3,0,911116,7.41,-108.62,-108.62,-11.01,15.66,-112.73,-112.73,-12.1,6.01,48,11.4,-112.83,-112.83,-12,7.75,-110.89,-110.89,-10.85,10.36,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:628,38.903706,-77.007056,1,2,647328,1,0,0,0,0,0,-80.7,-80.7,,,397,3709.920000,20,30,C,2,4,1,2,0,884468,7.19,-116.04,-116.04,-11.61,9.44,-122.63,-122.63,-15.53,-1.38,176,4.29,-122.91,-122.91,-15.59,-7.01,-119.87,-119.87,-13.24,4.29,3165B4,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:628,38.903706,-77.007056,1,2,634752,1,0,0,0,0,0,-80.5,-80.5,,,837,3521.280000,20,30,C,2,1,1,0,0,823424,6.69,-105.21,-105.21,-11.45,9.18,-105.47,-105.47,-11.83,6.94,0,8.95,-106.23,-106.23,-12.34,5.09,-105.6,-105.6,-11.79,7.49,312624,6C8121D010CC4282131388008161FB03CCAE29C00638008408608E0258626010240000269670CB30F9B82010000008400020834A0144039803A1844010000009A5CE1966C20900D8ACD541994645EF046E10DC31B8837146E30DC81B9237D92F8E8AB1D4024C00D804802030080400005457B90C,310;313,410;100,Stand Alone,40,3530.010000,1059903,25897294931,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,0C12080010276A3600000000,12,12,08,00,10,39,6A3600000000,,
06/29/2026,15:56:08:643,38.903701,-77.007017,2,3,647328,1,0,0,0,0,0,-80.2,-80.2,,,987,3709.920000,20,30,C,2,4,1,1,0,849316,6.9,-102.32,-102.32,-10.83,21.07,-108.18,-108.18,-14.1,1.1,0,8.11,-109.53,-109.53,-15.31,-1.22,-105.46,-105.46,-11.87,5.2,,,,,Stand Alone,100,3750.090000,7012608,17680877066,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
06/29/2026,15:56:08:643,38.903701,-77.007017,2,3,647328,1,0,0,0,0,0,-80.2,-80.2,,,396,3709.920000,20,30,C,2,4,1,1,0,849316,6.9,-102.32,-102.32,-10.83,21.07,-107.67,-107.67,-13.58,1.57,16,8.66,-109.55,-109.55,-15.33,-6.67,-105.93,-105.93,-12.34,8.66,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:643,38.903701,-77.007017,2,3,647328,1,0,0,0,0,0,-80.2,-80.2,,,908,3709.920000,20,30,C,2,4,1,3,0,911116,7.41,-108.61,-108.61,-11.01,15.81,-112.42,-112.42,-12.09,5.61,48,10.95,-112.74,-112.74,-12.04,7.17,-110.79,-110.79,-10.87,9.86,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:643,38.903701,-77.007017,2,3,647328,1,0,0,0,0,0,-80.2,-80.2,,,397,3709.920000,20,30,C,2,4,1,2,0,884468,7.19,-115.52,-115.52,-11.46,10.76,-122.83,-122.83,-15.4,-1.24,176,5.12,-122.28,-122.28,-14.18,-6.71,-119.47,-119.47,-12.5,5.12,,,,,Stand Alone,100,3750.090000,,,,,,,,,,,,,,,
06/29/2026,15:56:08:643,38.903701,-77.007017,2,3,634752,1,0,0,0,0,0,-80.5,-80.5,,,837,3521.280000,20,30,C,2,1,1,0,0,823424,6.69,-105.21,-105.21,-11.34,10.83,-105.23,-105.23,-11.72,7.55,0,9.89,-106.06,-106.06,-12.17,6.16,-105.47,-105.47,-11.65,8.49,,,,,Stand Alone,40,3530.010000,1059903,25897294931,No,DDDFUU (3ms) | DDDD (2ms),D3-d6-f4u4-U2 | D4,,,,,,,,,,
